no	scene	subfolder	image_id	objects	labels	boxes	query	truth
928	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	flashlight	(0,1,0,0,0,0,0)
929	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	red cap	(0,0,1,0,0,0,0)
930	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	white coffee mug	(0,0,0,1,0,0,0)
931	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	bowl	(0,0,0,0,1,0,0)
932	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	cereal box	(0,0,0,0,0,1,0)
933	table	table_1	52	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 195, 38, 72),(57, 243, 121, 65),(171, 142, 124, 93),(231, 199, 93, 80),(346, 235, 164, 90),(380, 51, 125, 159),(439, 180, 126, 99)	white cap	(0,0,0,0,0,0,1)
928	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	red coffee mug	(1,0,0,0,0,0,0)
929	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	flashlight	(0,1,0,0,0,0,0)
930	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	simple cap	(0,0,1,0,0,0,0)
931	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	white coffee mug	(0,0,0,1,0,0,0)
932	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	bowl	(0,0,0,0,1,0,0)
933	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	cereal box	(0,0,0,0,0,1,0)
934	table	table_1	53	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 209, 26, 70),(47, 256, 123, 66),(161, 156, 125, 92),(224, 211, 93, 80),(340, 244, 164, 90),(370, 66, 121, 156),(431, 192, 124, 96)	white cap	(0,0,0,0,0,0,1)
929	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	red coffee mug	(1,0,0,0,0,0,0)
930	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	flashlight	(0,1,0,0,0,0,0)
931	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	red cap	(0,0,1,0,0,0,0)
932	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	simple mug	(0,0,0,1,0,0,0)
933	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	bowl	(0,0,0,0,1,0,0)
934	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	cereal box	(0,0,0,0,0,1,0)
935	table	table_1	54	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 200, 38, 72),(59, 247, 121, 64),(171, 150, 125, 91),(234, 203, 93, 80),(351, 235, 166, 89),(380, 60, 122, 157),(442, 184, 125, 96)	white cap	(0,0,0,0,0,0,1)
930	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	red coffee mug	(1,0,0,0,0,0,0)
931	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	flashlight	(0,1,0,0,0,0,0)
932	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	red cap	(0,0,1,0,0,0,0)
933	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	white coffee mug	(0,0,0,1,0,0,0)
934	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	bowl	(0,0,0,0,1,0,0)
935	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	cereal box	(0,0,0,0,0,1,0)
936	table	table_1	55	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 62, 83),(84, 243, 120, 70),(194, 149, 124, 91),(259, 200, 93, 80),(379, 233, 168, 88),(401, 61, 125, 158),(466, 185, 127, 96)	white cap	(0,0,0,0,0,0,1)
931	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	red coffee mug	(1,0,0,0,0,0,0)
932	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	The flashlight right from the coffee mug	(0,1,0,0,0,0,0)
933	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	red cap	(0,0,1,0,0,0,0)
934	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	white coffee mug	(0,0,0,1,0,0,0)
935	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	The bowl close to the cap	(0,0,0,0,1,0,0)
936	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	The cereal box left from the fashion cap	(0,0,0,0,0,1,0)
937	table	table_1	56	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 194, 47, 82),(70, 243, 121, 71),(179, 148, 125, 90),(245, 198, 93, 80),(365, 230, 165, 86),(386, 58, 122, 156),(451, 181, 124, 94)	white cap	(0,0,0,0,0,0,1)
932	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	red coffee mug	(1,0,0,0,0,0,0)
933	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	flashlight	(0,1,0,0,0,0,0)
934	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	black dotted cap	(0,0,1,0,0,0,0)
935	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	white coffee mug	(0,0,0,1,0,0,0)
936	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	bowl	(0,0,0,0,1,0,0)
937	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	cereal box	(0,0,0,0,0,1,0)
938	table	table_1	57	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 184, 53, 82),(76, 232, 120, 69),(183, 140, 125, 87),(248, 186, 94, 79),(367, 213, 168, 85),(390, 46, 121, 156),(456, 166, 126, 93)	white cap	(0,0,0,0,0,0,1)
933	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	red coffee mug	(1,0,0,0,0,0,0)
934	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	flashlight	(0,1,0,0,0,0,0)
935	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	red cap	(0,0,1,0,0,0,0)
936	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	white coffee mug	(0,0,0,1,0,0,0)
937	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	bowl	(0,0,0,0,1,0,0)
938	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	cereal box	(0,0,0,0,0,1,0)
939	table	table_1	58	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 177, 35, 72),(58, 226, 121, 66),(168, 137, 125, 87),(233, 181, 93, 79),(351, 209, 165, 83),(375, 49, 119, 154),(439, 166, 124, 91)	white cap	(0,0,0,0,0,0,1)
934	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	red coffee mug	(1,0,0,0,0,0,0)
935	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	long base flashlight	(0,1,0,0,0,0,0)
936	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	red cap	(0,0,1,0,0,0,0)
937	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	white coffee mug	(0,0,0,1,0,0,0)
938	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	shiny bowl	(0,0,0,0,1,0,0)
939	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	Crunch	(0,0,0,0,0,1,0)
940	table	table_1	59	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 190, 48, 80),(70, 238, 120, 66),(180, 151, 123, 85),(244, 193, 92, 78),(361, 220, 167, 82),(385, 61, 118, 153),(450, 177, 125, 91)	white cap	(0,0,0,0,0,0,1)
935	table	table_1	6	cap,soda can	cap_1,soda_can_4	(1, 210, 48, 102),(101, 247, 60, 97)	cap	(1,0)
936	table	table_1	6	cap,soda can	cap_1,soda_can_4	(1, 210, 48, 102),(101, 247, 60, 97)	soda can	(0,1)
936	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	Software Storage mug	(1,0,0,0,0,0,0)
937	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	flashlight	(0,1,0,0,0,0,0)
938	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	red cap	(0,0,1,0,0,0,0)
939	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	white coffee mug	(0,0,0,1,0,0,0)
940	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	bowl	(0,0,0,0,1,0,0)
941	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	cereal box	(0,0,0,0,0,1,0)
942	table	table_1	60	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(1, 171, 60, 83),(81, 225, 121, 65),(191, 139, 124, 87),(257, 183, 93, 79),(376, 213, 170, 84),(397, 53, 123, 156),(463, 172, 127, 92)	white cap	(0,0,0,0,0,0,1)
937	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	red coffee mug	(1,0,0,0,0,0,0)
938	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	flashlight	(0,1,0,0,0,0,0)
939	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	simple cap	(0,0,1,0,0,0,0)
940	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	white coffee mug	(0,0,0,1,0,0,0)
941	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	bowl	(0,0,0,0,1,0,0)
942	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	cereal box	(0,0,0,0,0,1,0)
943	table	table_1	61	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(20, 158, 91, 82),(137, 207, 114, 66),(234, 119, 125, 87),(304, 162, 94, 79),(430, 189, 174, 84),(438, 24, 129, 159),(512, 145, 128, 93)	white cap	(0,0,0,0,0,0,1)
938	table	table_1	62	coffee mug,flashlight,cap,coffee mug,bowl,cereal box,cap	coffee_mug_1,flashlight_3,cap_4,coffee_mug_4,bowl_2,cereal_box_4,cap_1	(56, 168, 87, 81),(169, 220, 111, 66),(261, 129, 123, 89),(333, 176, 94, 80),(460, 208, 175, 87),(462, 38, 134, 160),(538, 162, 102, 96)	red coffee mug	(1,0,0,0,0,0,0)
